RPI3B+,O3,SMI,8,RGB565,2048,0.033490552,0.000837,29.859167,31.309606
RPI3B+,O3,SMI,8,RGB565,4096,0.032812802,0.000223,30.475910,31.956308
RPI3B+,O3,SMI,8,RGB565,8192,0.040136104,0.000076,24.915223,26.125505
RPI3B+,O3,SMI,8,RGB565,16384,0.044305302,0.000539,22.570662,23.667055
RPI3B+,O3,SMI,8,RGB565,32768,0.045793677,0.000137,21.837076,22.897834
RPI3B+,O3,SMI,8,RGB565,65536,0.046475739,0.000727,21.516602,22.561793
RPI3B+,O3,SMI,8,RGB565,131072,0.046706031,0.000695,21.410511,22.450548
RPI3B+,O3,SMI,8,RGB565,262144,0.047135802,0.000283,21.215296,22.245850
RPI3B+,O3,SMI,8,RGB565,524288,0.048345083,0.000322,20.684627,21.689403
RPI3B+,O3,SMI,8,RGB565,1048576,0.048523271,0.000464,20.608669,21.609755
RPI3B+,O3,SMI,8,RGB565,8,0.253321041,0.000880,3.947560,4.139317
RPI3B+,O3,SMI,8,RGB565,16,0.146710625,0.000759,6.816139,7.147240
RPI3B+,O3,SMI,8,RGB565,32,0.095295281,0.000514,10.493699,11.003441
RPI3B+,O3,SMI,8,RGB565,64,0.068745854,0.000293,14.546332,15.252934
RPI3B+,O3,SMI,8,RGB565,128,0.055149344,0.000124,18.132582,19.013390
RPI3B+,O3,SMI,8,RGB565,256,0.045635907,0.000396,21.912570,22.976995
RPI3B+,O3,SMI,8,RGB565,512,0.037712792,0.000485,26.516202,27.804253
RPI3B+,O3,SMI,8,RGB565,1024,0.034934396,0.000240,28.625084,30.015576
RPI3B+,O3,SMI,8,RGB565,2048,0.033141031,0.000202,30.174076,31.639812
RPI3B+,O3,SMI,8,RGB565,4096,0.032669750,0.000128,30.609356,32.096236
RPI3B+,O3,SMI,8,RGB565,8192,0.040738531,0.000592,24.546786,25.739171
RPI3B+,O3,SMI,8,RGB565,16384,0.044026511,0.000286,22.713587,23.816923
RPI3B+,O3,SMI,8,RGB565,32768,0.045907833,0.000290,21.782775,22.840895
RPI3B+,O3,SMI,8,RGB565,65536,0.047723323,0.001315,20.954115,21.971982
RPI3B+,O3,SMI,8,RGB565,131072,0.047650615,0.000573,20.986088,22.005508
RPI3B+,O3,SMI,8,RGB565,262144,0.048367573,0.001535,20.675009,21.679318
RPI3B+,O3,SMI,8,RGB565,524288,0.048172052,0.000223,20.758925,21.767310
RPI3B+,O3,SMI,8,RGB565,1048576,0.049039219,0.000477,20.391842,21.382396
RPI3B+,O3,SMI,8,RGB565,8,0.295200416,0.009227,3.387529,3.552082
RPI3B+,O3,SMI,8,RGB565,16,0.188286323,0.003709,5.311060,5.569050
RPI3B+,O3,SMI,8,RGB565,32,0.138288750,0.000357,7.231246,7.582511
RPI3B+,O3,SMI,8,RGB565,64,0.110999219,0.000672,9.009072,9.446697
RPI3B+,O3,SMI,8,RGB565,128,0.094799031,0.000171,10.548631,11.061041
RPI3B+,O3,SMI,8,RGB565,256,0.080695521,0.000317,12.392262,12.994228
